danceability,energy,tempo,loudness,valence,track_name,artist_name,genre,Cluster,Mood
0.588,0.663,146.018,-4.705,0.492,Illumina,Lamb,Electronic,2,🎸 Energetic / Hype
0.742,0.673,160.029,-3.316,0.269,Muney (Gimme Dat),Mr. Carmack,Electronic,2,🎸 Energetic / Hype
0.828,0.76,90.472,-11.476,0.902,Mic Control - Rarities Version,Sublime,Ska,0,🎉 Party / Happy
0.699,0.775,148.101,-11.079,0.905,"Them Belly Full (But We Hungry) - Live At The Lyceum, London/July 17,1975",Bob Marley & The Wailers,Reggae,0,🎉 Party / Happy
0.77,0.706,115.011,-4.705,0.527,Not Today,Twenty One Pilots,Rock,0,🎉 Party / Happy
0.702,0.774,54.85,-10.396,0.446,16-Year-Old Daughter - Remastered,Bill Engvall,Comedy,3,😌 Chill / Neutral
0.57,0.798,154.059,-5.049,0.691,"Take A Knee, Take A Hike","Hank Williams, Jr.",Country,2,🎸 Energetic / Hype
0.648,0.819,94.008,-3.806,0.446,Lovin' It,Ariana Grande,Dance,0,🎉 Party / Happy
0.74,0.74,93.95,-3.647,0.717,El Préstamo,Maluma,Reggaeton,0,🎉 Party / Happy
0.568,0.619,170.115,-6.899,0.293,XXX. FEAT. U2.,Kendrick Lamar,Hip-Hop,2,🎸 Energetic / Hype
0.632,0.516,133.71,-8.088,0.328,Little More (Royalty),Chris Brown,Dance,3,😌 Chill / Neutral
0.41,0.125,103.984,-21.216,0.0351,The Hours,Philip Glass,World,1,😢 Sad / Acoustic
0.579,0.897,154.989,-5.74,0.648,Cursed,Lord Huron,Folk,2,🎸 Energetic / Hype
0.631,0.759,139.901,-4.622,0.698,Sweet Love,Chris Brown,R&B,0,🎉 Party / Happy
0.643,0.585,80.062,-5.969,0.678,Love & Affection,Three Houses Down,Reggae,0,🎉 Party / Happy
0.879,0.0503,122.455,-17.327,0.65,Baa Baa Black Sheep,Raffi,Folk,3,😌 Chill / Neutral
0.585,0.653,136.937,-6.473,0.284,The Mall & Misery,Broken Bells,Alternative,2,🎸 Energetic / Hype
0.647,0.112,102.973,-15.501,0.0751,Vice - Main Title Piano Suite,Nicholas Britell,Soundtrack,1,😢 Sad / Acoustic
0.618,0.729,88.006,-5.712,0.453,IHOP (The International House of Pancakes),Lewis Black,Comedy,3,😌 Chill / Neutral
0.339,0.707,173.993,-5.121,0.359,New Americana,Halsey,Pop,2,🎸 Energetic / Hype
0.641,0.943,171.811,-6.254,0.718,Six Days - Remix,DJ Shadow,Electronic,2,🎸 Energetic / Hype
0.684,0.834,94.019,-6.2,0.742,Carita Angelical,J Alvarez,Reggaeton,0,🎉 Party / Happy
0.636,0.766,134.021,-4.651,0.329,This Is A Signal,Space Jesus,Electronic,2,🎸 Energetic / Hype
0.682,0.118,112.886,-11.945,0.48,Ain’t That Fine,I'm With Her,Folk,3,😌 Chill / Neutral
0.719,0.633,127.88,-4.676,0.433,Ave Maria,Eladio Carrion,Reggaeton,0,🎉 Party / Happy
0.604,0.577,120.033,-7.647,0.315,It's My Dog Birthday,T-Pain,R&B,3,😌 Chill / Neutral
0.75,0.823,115.96,-6.035,0.963,My Kind of Girl,Collin Raye,Country,0,🎉 Party / Happy
0.523,0.462,173.331,-11.471,0.961,Rock Daniel (VD129),Sister Rosetta Tharpe,Blues,2,🎸 Energetic / Hype
0.632,0.601,82.0,-7.585,0.0763,Steal My Thunder,Keith Urban,Country,3,😌 Chill / Neutral
0.42,0.415,109.332,-13.438,0.68,What a Friend We Have in Jesus,Aretha Franklin,Blues,3,😌 Chill / Neutral
0.277,0.183,88.569,-17.56,0.211,Bon Soir,Plácido Domingo,Opera,1,😢 Sad / Acoustic
0.37,0.0548,65.25,-18.349,0.376,Autumn Leaves,Lars Danielsson,World,1,😢 Sad / Acoustic
0.516,0.964,94.997,-3.431,0.656,ブラック・ショータイム,Utsu-P,Anime,0,🎉 Party / Happy
0.526,0.299,156.848,-13.797,0.679,Sunrise,Norah Jones,Folk,2,🎸 Energetic / Hype
0.403,0.445,154.881,-12.285,0.172,Candles,Daughter,Indie,3,😌 Chill / Neutral
0.623,0.722,80.703,-5.08,0.509,Nothing Can Stop Me,Hydraulix,Electronic,0,🎉 Party / Happy
0.706,0.819,140.14,-3.908,0.642,The Beautiful People - Burlesque Original Motion Picture Soundtrack,Christina Aguilera,R&B,0,🎉 Party / Happy
0.338,0.33,150.157,-13.061,0.379,Cyan's Theme,Nobuo Uematsu,Anime,3,😌 Chill / Neutral
0.539,0.886,109.016,-4.332,0.562,KeeP IN tOUcH (feat. Bryson Tiller),Tory Lanez,Rap,0,🎉 Party / Happy
0.647,0.464,173.503,-5.112,0.711,Steady Rock,The Aggrovators,Reggae,2,🎸 Energetic / Hype
0.223,0.0359,73.564,-30.613,0.23,"6 Bagatelles, Op. 126: No. 1, Andante con moto, cantabile e con piacevole",Ludwig van Beethoven,Classical,1,😢 Sad / Acoustic
0.446,0.792,154.924,-8.759,0.373,Mercury & Lightning,John Mark McMillan,World,2,🎸 Energetic / Hype
0.235,0.061,75.727,-24.612,0.237,Meet Bolt - Score,John Powell,Soundtrack,1,😢 Sad / Acoustic
0.479,0.757,146.52,-6.961,0.888,A Little Doubt Goes A Long Way - Live,Reel Big Fish,Ska,2,🎸 Energetic / Hype
0.426,0.661,151.191,-9.877,0.178,Ful Stop,Radiohead,Children’s Music,2,🎸 Energetic / Hype
0.645,0.623,115.396,-8.62,0.343,In Your Life,Lord Echo,Reggae,3,😌 Chill / Neutral
0.393,0.896,177.981,-4.902,0.793,Innocent,Our Lady Peace,Rock,2,🎸 Energetic / Hype
0.614,0.574,125.173,-7.961,0.755,Candy Shop,50 Cent,Rap,0,🎉 Party / Happy
0.642,0.501,145.186,-6.402,0.707,Para Ti Papá,Ulices Chaidez,Pop,0,🎉 Party / Happy
0.47,0.824,129.941,-5.078,0.304,Lions,Chase Rice,Country,2,🎸 Energetic / Hype
0.459,0.702,103.085,-10.109,0.252,The Zoo,Scorpions,Rock,3,😌 Chill / Neutral
0.499,0.654,169.839,-6.782,0.0464,27,Machine Gun Kelly,Pop,2,🎸 Energetic / Hype
0.832,0.711,115.975,-4.645,0.29,Vamo a Majarete,El Alfa,Reggaeton,0,🎉 Party / Happy
0.832,0.387,116.468,-13.506,0.883,I Was Dancing In The Lesbian Bar,Jonathan Richman,Folk,0,🎉 Party / Happy
0.495,0.591,156.08,-8.619,0.244,Staying There,L'Indécis,Jazz,2,🎸 Energetic / Hype
0.591,0.672,91.885,-8.438,0.625,Touched By An Angel,Maria Bamford,Comedy,0,🎉 Party / Happy
0.877,0.586,127.156,-7.038,0.806,Arms Up! (Instrumental),Kimbo Children's Music,Children's Music,0,🎉 Party / Happy
0.549,0.916,127.131,-4.185,0.632,Cat Scratch Fever,Ted Nugent,Blues,2,🎸 Energetic / Hype
0.745,0.744,162.965,-5.56,0.451,dothatshit!,Playboi Carti,Hip-Hop,2,🎸 Energetic / Hype
0.445,0.34,116.826,-7.942,0.177,In Love With Another Man,Jazmine Sullivan,R&B,3,😌 Chill / Neutral
0.222,0.108,84.459,-27.254,0.313,"Aida: Act I, Scene 1: Sì: corre voce che l'Etiope ardisca",Giuseppe Verdi,Opera,1,😢 Sad / Acoustic
0.345,0.178,93.64,-22.723,0.0693,"Il tabarro, SC 85: Ho sognato una cassetta",Giacomo Puccini,Opera,1,😢 Sad / Acoustic
0.802,0.735,148.056,-3.695,0.233,Is What It Is,Lil Durk,Rap,2,🎸 Energetic / Hype
0.654,0.878,143.079,-4.789,0.854,Make Way,Kabaka Pyramid,Reggae,0,🎉 Party / Happy
0.805,0.556,112.285,-10.624,0.724,"Jerry Springer (Parody of ""One Week"" by BareNaked Ladies)","""Weird Al"" Yankovic",Comedy,0,🎉 Party / Happy
0.266,0.306,84.914,-13.625,0.219,Dungeon,Nobuo Uematsu,Anime,1,😢 Sad / Acoustic
0.631,0.95,89.979,-5.892,0.3,抄本,Kenshi Yonezu,Anime,3,😌 Chill / Neutral
0.61,0.308,151.639,-16.578,0.696,If I Needed You,Townes Van Zandt,Folk,3,😌 Chill / Neutral
0.53,0.543,74.68,-9.005,0.521,Between the Devil and the Deep Blue Sea,The Arcs,Blues,3,😌 Chill / Neutral
0.537,0.357,109.529,-9.033,0.516,Forgive Me,City and Colour,Folk,3,😌 Chill / Neutral
0.715,0.643,148.022,-10.025,0.169,Left Side Drive,Boards of Canada,World,3,😌 Chill / Neutral
0.49,0.0764,156.612,-21.642,0.262,"6 Humoresque-Bagatelles, Op. 11, FS 22: IV. Spraellemanden",Carl Nielsen,Classical,1,😢 Sad / Acoustic
0.479,0.919,124.055,-3.297,0.302,388859,flumpool,Anime,2,🎸 Energetic / Hype
0.474,0.124,81.238,-20.828,0.481,"Roméo et Juliette / Act 3: ""Ah! ah! voici nos gens""",Charles Gounod,Opera,1,😢 Sad / Acoustic
0.476,0.688,140.553,-7.799,0.352,***Flawless,Beyoncé,Dance,2,🎸 Energetic / Hype
0.588,0.999,104.904,-2.202,0.45,The Change,The Suicide Machines,Ska,0,🎉 Party / Happy
0.465,0.935,68.294,-8.004,0.0893,What's Your Latest Joke?,Bill Engvall,Comedy,3,😌 Chill / Neutral
0.176,0.917,168.197,-4.884,0.325,The Rat,The Walkmen,Folk,2,🎸 Energetic / Hype
0.284,0.261,87.608,-15.741,0.0379,"Turandot / Act 2: Straniero, ascolta",Giacomo Puccini,Opera,1,😢 Sad / Acoustic
0.908,0.499,132.968,-7.793,0.114,LOST (feat. Kid Cudi),Quavo,Hip-Hop,3,😌 Chill / Neutral
0.416,0.824,85.433,-3.075,0.417,Uptown (feat. Bun B & Lil Wayne),Drake,Pop,3,😌 Chill / Neutral
0.523,0.341,77.487,-14.034,0.355,She's Gone,Daryl Hall & John Oates,Rock,3,😌 Chill / Neutral
0.609,0.993,125.026,-5.087,0.341,Blue Moon,fripSide,Anime,2,🎸 Energetic / Hype
0.832,0.608,94.013,-6.042,0.589,Hasta el Amanecer,Nicky Jam,Reggaeton,0,🎉 Party / Happy
0.681,0.643,99.73,-16.423,0.779,Turn-On Words - Live At Dangerfield's/1989,Andrew Dice Clay,Comedy,0,🎉 Party / Happy
0.919,0.844,95.04,-5.137,0.661,Six Little Ducks,HooplaKidz,Children's Music,0,🎉 Party / Happy
0.568,0.691,131.007,-5.225,0.396,Through the Dark,One Direction,Dance,2,🎸 Energetic / Hype
0.545,0.552,95.166,-9.351,0.243,Hymn To Her - 2007 Remastered Version,Pretenders,Folk,3,😌 Chill / Neutral
0.537,0.417,144.716,-7.209,0.256,Hard to Say I'm Sorry - Remastered Version,Chicago,Folk,3,😌 Chill / Neutral
0.574,0.965,130.776,-4.643,0.301,Kush Coma (feat. A$AP Rocky & Zelooperz),Danny Brown,Hip-Hop,2,🎸 Energetic / Hype
0.475,0.517,134.78,-4.73,0.937,12 Days of Christmas,Children Songs Company,Children's Music,0,🎉 Party / Happy
0.511,0.718,166.42,-6.293,0.267,What's Free (feat. Rick Ross & Jay Z),Meek Mill,Rap,2,🎸 Energetic / Hype
0.833,0.329,98.354,-11.509,0.555,Tried And Tempted,The Wood Brothers,Blues,0,🎉 Party / Happy
0.725,0.98,96.602,-5.225,0.503,Reach Out,People Under The Stairs,Jazz,0,🎉 Party / Happy
0.701,0.512,91.947,-6.869,0.663,Real Friends,Camila Cabello,Dance,0,🎉 Party / Happy
0.48,0.93,179.967,-4.212,0.481,Misfits T-Shirt,DREAMERS,Indie,2,🎸 Energetic / Hype
0.599,0.805,90.119,-5.716,0.597,So What,The Mowgli's,Children’s Music,0,🎉 Party / Happy
0.902,0.518,139.911,-7.163,0.254,Fichy No Flexin,Pablo Chill-E,Reggaeton,3,😌 Chill / Neutral
0.516,0.638,180.216,-6.673,0.642,Too Deep,Kehlani,Dance,2,🎸 Energetic / Hype
0.815,0.395,100.018,-10.676,0.639,Who Came Up Missin,Arin Ray,R&B,0,🎉 Party / Happy
0.629,0.752,125.035,-7.929,0.775,序幕-デビルマンの歌,Ichirou Mizuki,Anime,0,🎉 Party / Happy
0.571,0.697,181.987,-4.255,0.636,If I Let You Go - Radio Edit,Westlife,Dance,2,🎸 Energetic / Hype
0.873,0.682,157.943,-5.869,0.799,Walker Texas Ranger,DaBaby,Rap,0,🎉 Party / Happy
0.793,0.356,79.992,-16.942,0.501,9pm on a Sunday,khai dreams,Indie,3,😌 Chill / Neutral
0.281,0.0636,83.128,-23.349,0.0732,"Macbeth, Act II: Perché mi sfuggi, e fiso (Live)",Giuseppe Verdi,Opera,1,😢 Sad / Acoustic
0.51,0.626,80.795,-6.15,0.516,Keep This from Me,T-Pain,R&B,3,😌 Chill / Neutral
0.645,0.585,136.018,-5.062,0.363,Talk To Me,Bryan Adams,Rock,2,🎸 Energetic / Hype
0.314,0.0188,130.711,-33.45,0.167,"La vida breve, Act II: ¡Carmela mía!",Manuel de Falla,Classical,1,😢 Sad / Acoustic
0.49,0.581,110.537,-18.488,0.13,Women's Self-Defense Courses,Pablo Francisco,Comedy,3,😌 Chill / Neutral
0.484,0.868,119.975,-5.538,0.116,Closer - Live,Hillsong Worship,World,3,😌 Chill / Neutral
0.658,0.434,83.921,-8.527,0.218,The Little Girl (feat. Alison Krauss & Dan Tyminski),John Michael Montgomery,Country,3,😌 Chill / Neutral
0.574,0.937,103.006,-4.34,0.446,Somethin' I'm Good At,Brett Eldredge,Rock,0,🎉 Party / Happy
0.279,0.226,74.634,-14.327,0.0354,Alfredo Catalani - La Wally: Air de Wally. Ebben ? Ne Andro lontana,Alfredo Catalani,Opera,1,😢 Sad / Acoustic
0.698,0.687,127.974,-7.695,0.167,14U+14ME - Single Edit,The Presets,Electronic,3,😌 Chill / Neutral
0.766,0.763,140.546,-4.882,0.64,Me OK,Jeezy,Rap,0,🎉 Party / Happy
0.405,0.375,59.355,-8.358,0.339,Ode to Joy,Katherine Jenkins,Opera,3,😌 Chill / Neutral
0.78,0.852,141.03,-1.333,0.523,"F.I.G.H.T. (with Eearz, Gucci Mane, YG, Trouble, Quavo & Juicy J)",Mike WiLL Made-It,Hip-Hop,0,🎉 Party / Happy
0.525,0.71,123.762,-5.679,0.927,Aguanile,Willie Colón,Jazz,0,🎉 Party / Happy
0.548,0.938,155.038,-4.073,0.744,Permanent Vacation,5 Seconds of Summer,Dance,2,🎸 Energetic / Hype
0.53,0.896,150.013,-2.652,0.303,Knockout,Trampa,Electronic,2,🎸 Energetic / Hype
0.424,0.632,97.694,-7.243,0.356,Icky Thump,The White Stripes,Rock,3,😌 Chill / Neutral
0.384,0.51,109.077,-13.773,0.354,"La Bohème / Act 2: ""Arranci, datteri!""",Giacomo Puccini,Opera,3,😌 Chill / Neutral
0.719,0.571,100.0,-6.307,0.176,OT,Niykee Heaton,R&B,3,😌 Chill / Neutral
0.672,0.429,127.91,-7.364,0.482,Sorry - Acoustic,Nothing But Thieves,Alternative,3,😌 Chill / Neutral
0.487,0.933,95.998,-3.617,0.675,Cut Your Teeth,The Flatliners,Ska,0,🎉 Party / Happy
0.793,0.485,127.072,-8.742,0.539,untitled 07 | levitate,Kendrick Lamar,Hip-Hop,0,🎉 Party / Happy
0.444,0.683,147.367,-13.046,0.266,Ali - Live,Tedeschi Trucks Band,Blues,2,🎸 Energetic / Hype
0.458,0.181,132.586,-20.387,0.211,"Das Rheingold / Zweite Szene: ""Hör', Wotan, der Harrenden Wort!""",Richard Wagner,Opera,1,😢 Sad / Acoustic
0.76,0.868,79.913,-3.402,0.89,Darkiel Omar,Darkiel,Reggaeton,0,🎉 Party / Happy
0.59,0.868,184.348,-5.832,0.798,I'm So Excited,The Pointer Sisters,Dance,2,🎸 Energetic / Hype
0.437,0.819,80.679,-4.743,0.522,Popurrí: Como No Voy a Decirlo / Quisiera Ser / La Diosa y el Pecador - En Vivo,Luis Silva,Reggaeton,3,😌 Chill / Neutral
0.752,0.543,126.001,-9.483,0.282,I Dare You,The xx,Rock,3,😌 Chill / Neutral
0.457,0.965,181.102,-4.489,0.389,I Am the Fire,Gus G.,Classical,2,🎸 Energetic / Hype
0.748,0.733,93.019,-4.421,0.291,Again,Fetty Wap,Hip-Hop,3,😌 Chill / Neutral
0.69,0.692,108.99,-8.807,0.461,Beyond My Eyes,Bibio,Electronic,0,🎉 Party / Happy
0.509,0.787,114.449,-6.754,0.507,Wesley's Theory,Kendrick Lamar,Hip-Hop,2,🎸 Energetic / Hype
0.84,0.789,92.018,-4.695,0.619,Díganle - Tainy Remix,Leslie Grace,Pop,0,🎉 Party / Happy
0.451,0.924,181.949,-4.085,0.814,Nothing Else Matters (When I'm With You),Teenage Bottlerocket,Ska,2,🎸 Energetic / Hype
0.646,0.297,110.963,-12.922,0.181,Ghosts,James Vincent McMorrow,Folk,3,😌 Chill / Neutral
0.663,0.785,150.071,-6.079,0.653,Madman,Smrtdeath,Hip-Hop,2,🎸 Energetic / Hype
0.547,0.3,97.792,-13.973,0.811,Buona Sera - Remastered,Louis Prima,Soul,0,🎉 Party / Happy
0.374,0.944,166.025,-2.639,0.556,嘆きの華,Nana Mizuki,Anime,2,🎸 Energetic / Hype
0.884,0.855,99.018,-8.919,0.415,Paid In Full,Eric B. & Rakim,Rap,0,🎉 Party / Happy
0.392,0.884,169.123,-3.374,0.508,Rebel Heart,The Shelters,Alternative,2,🎸 Energetic / Hype
0.37,0.112,152.932,-19.771,0.144,風の伝説,Joe Hisaishi,Anime,1,😢 Sad / Acoustic
0.158,0.08,108.629,-17.931,0.0427,Flight to the Ford,Howard Shore,Soundtrack,1,😢 Sad / Acoustic
0.683,0.647,91.041,-6.36,0.351,You're Not Missing Me,Chelsea Cutler,Dance,3,😌 Chill / Neutral
